Number,Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,,PacketClassification
1852,21.9045,192.168.1.93,13.107.246.64,TCP,1494,1480,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1853,21.904501,192.168.1.93,13.107.246.64,TLSv1.2,1019,1005,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1854,21.904637,192.168.1.93,13.107.246.64,TLSv1.2,256,242,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1855,21.905467,192.168.1.93,151.101.62.133,TLSv1.2,134,120,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1856,21.905478,192.168.1.93,151.101.62.133,TLSv1.2,112,98,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1858,21.916368,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1859,21.91721,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1860,21.918308,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1861,21.919823,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1862,21.919827,151.101.62.133,192.168.1.93,TCP,66,52,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1863,21.919828,151.101.62.133,192.168.1.93,TCP,66,52,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1864,21.919879,151.101.62.133,192.168.1.93,TLSv1.2,112,98,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1865,21.919931,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1866,21.920714,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1867,21.931176,13.107.246.64,192.168.1.93,TLSv1.2,527,513,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1868,21.931226,192.168.1.93,13.107.246.64,TCP,54,40,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1869,22.057891,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1870,22.057896,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1871,22.057966,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1872,22.058307,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1873,22.058308,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1874,22.058332,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1875,22.058611,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1876,22.058707,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1877,22.058914,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1878,22.058916,151.101.62.133,192.168.1.93,TLSv1.2,1303,1289,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1879,22.058939,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1880,22.05894,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1881,22.059429,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1882,22.059432,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1883,22.059468,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1884,22.059468,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1885,22.060105,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1886,22.060134,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1887,22.060429,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1888,22.060432,151.101.62.133,192.168.1.93,TLSv1.2,468,454,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1889,22.060476,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1890,22.061019,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1891,22.061022,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1892,22.061058,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1893,22.061058,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1894,22.062115,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1895,22.062119,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1896,22.062164,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1897,22.062164,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1898,22.063264,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1899,22.063266,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1900,22.063302,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1901,22.063302,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1902,22.064852,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1903,22.064855,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1904,22.064883,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1905,22.064883,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1906,22.065629,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1907,22.065657,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1908,22.065859,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1909,22.06595,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1910,22.067891,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1911,22.067895,151.101.62.133,192.168.1.93,TLSv1.2,1407,1393,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1912,22.068098,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1913,22.06811,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1914,22.06811,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1915,22.068121,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1916,22.068293,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1917,22.068313,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1918,22.069999,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1919,22.070002,151.101.62.133,192.168.1.93,TLSv1.2,1422,1408,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1920,22.07005,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1921,22.071104,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1922,22.071186,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1923,22.071188,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1924,22.07122,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1925,22.071376,151.101.62.133,192.168.1.93,TLSv1.2,1369,1355,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1926,22.071396,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1927,22.072416,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1928,22.072421,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1929,22.072478,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1930,22.072478,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1931,22.074552,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1932,22.074556,151.101.62.133,192.168.1.93,TLSv1.2,1475,1461,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1933,22.074612,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1934,22.074613,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1935,22.076138,151.101.62.133,192.168.1.93,TLSv1.2,1407,1393,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1936,22.076182,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1937,22.083082,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1938,22.083087,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1939,22.083139,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1940,22.083446,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1941,22.083595,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1942,22.083623,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1943,22.083776,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1944,22.083964,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1945,22.083984,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1946,22.084321,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1947,22.084323,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1948,22.084364,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1949,22.084725,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1950,22.084886,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1951,22.084889,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1952,22.084908,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1953,22.085148,151.101.62.133,192.168.1.93,TLSv1.2,853,839,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1954,22.085162,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1955,22.08702,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1956,22.091541,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1957,22.091544,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1958,22.0916,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1959,22.091689,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1960,22.092539,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1961,22.09256,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1962,22.0927,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1963,22.092888,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1964,22.092901,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1965,22.093074,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1966,22.093261,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1967,22.093275,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1968,22.093448,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1969,22.093629,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1970,22.09363,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1971,22.093654,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1972,22.09387,151.101.62.133,192.168.1.93,TLSv1.2,853,839,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1973,22.093885,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1974,22.0961,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1975,22.136944,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1976,22.13695,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1977,22.136952,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1978,22.137158,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1979,22.137671,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1980,22.138333,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1981,22.138337,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1982,22.138338,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1983,22.138402,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1984,22.138646,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1985,22.13865,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1986,22.138687,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1987,22.138788,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1988,22.138792,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1989,22.138793,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1990,22.138851,151.101.62.133,192.168.1.93,TLSv1.2,853,839,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1991,22.138864,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1992,22.138864,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1993,22.138878,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1994,22.138919,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
1995,22.142881,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1996,22.143231,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1997,22.143235,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1998,22.143444,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
1999,22.143525,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2000,22.143525,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2001,22.143724,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2002,22.143736,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2003,22.144385,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2004,22.144388,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2005,22.144437,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2006,22.144446,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2007,22.144488,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2008,22.144612,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2009,22.144802,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2010,22.145485,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2011,22.145489,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2012,22.14549,151.101.62.133,192.168.1.93,TLSv1.2,853,839,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2013,22.145557,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2014,22.145557,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2015,22.145618,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2016,22.147873,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2017,22.147877,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2018,22.147944,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2019,22.148034,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2020,22.148109,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2021,22.149298,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2022,22.149305,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2023,22.149393,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2024,22.149697,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2025,22.149701,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2026,22.149703,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2027,22.149807,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2028,22.149848,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2029,22.150202,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2030,22.150206,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2031,22.150208,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2032,22.15026,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2033,22.150629,151.101.62.133,192.168.1.93,TLSv1.2,853,839,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2034,22.150644,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2035,22.150666,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2036,22.154146,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2037,22.154309,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2038,22.154351,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2039,22.15449,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2040,22.155104,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2041,22.155139,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2042,22.155267,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2043,22.15547,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2044,22.155498,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2045,22.155643,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2046,22.155825,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
2047,22.155853,192.168.1.93,151.101.62.133,TCP,66,52,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
2048,22.156011,151.101.62.133,192.168.1.93,TCP,1490,1476,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
