"No.","Time","Source","Destination","Protocol","Length","Total Length","Source Port","Destination Port","DestinationMacAddress","SourceMacAddress"
"1368","74.059994","192.168.1.79","192.168.1.93","TCP","66","52","63397","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1369","74.059995","192.168.1.79","192.168.1.93","TCP","66","52","63334","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1370","74.059996","192.168.1.79","192.168.1.93","TCP","66","52","63462","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1371","74.059997","192.168.1.79","192.168.1.93","TCP","66","52","63402","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1372","74.059998","192.168.1.79","192.168.1.93","TCP","66","52","63269","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1373","74.060000","192.168.1.79","192.168.1.93","TCP","66","52","63323","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1374","74.060001","192.168.1.79","192.168.1.93","TCP","66","52","63449","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1375","74.060003","192.168.1.79","192.168.1.93","TCP","66","52","63456","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1376","74.060005","192.168.1.79","192.168.1.93","TCP","66","52","63327","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1377","74.060006","192.168.1.79","192.168.1.93","TCP","66","52","63395","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1378","74.060008","192.168.1.79","192.168.1.93","TCP","66","52","63318","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1379","74.060009","192.168.1.79","192.168.1.93","TCP","66","52","63427","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1380","74.060011","192.168.1.79","192.168.1.93","TCP","66","52","63452","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1381","74.060013","192.168.1.79","192.168.1.93","TCP","66","52","63414","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1382","74.060014","192.168.1.79","192.168.1.93","TCP","66","52","63421","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1383","74.060015","192.168.1.79","192.168.1.93","TCP","66","52","63442","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1384","74.060016","192.168.1.79","192.168.1.93","TCP","66","52","63337","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1385","74.060017","192.168.1.79","192.168.1.93","TCP","66","52","63398","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1386","74.060018","192.168.1.79","192.168.1.93","TCP","66","52","63321","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1387","74.060019","192.168.1.79","192.168.1.93","TCP","66","52","63326","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1388","74.060020","192.168.1.79","192.168.1.93","TCP","66","52","63297","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1389","74.060021","192.168.1.79","192.168.1.93","TCP","66","52","63465","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1390","74.060022","192.168.1.79","192.168.1.93","TCP","66","52","63377","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1391","74.060022","192.168.1.79","192.168.1.93","TCP","66","52","63274","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1392","74.060023","192.168.1.79","192.168.1.93","TCP","66","52","63319","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1393","74.060024","192.168.1.79","192.168.1.93","TCP","66","52","63340","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1394","74.060026","192.168.1.79","192.168.1.93","TCP","66","52","63447","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1395","74.060027","192.168.1.79","192.168.1.93","TCP","66","52","63407","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1396","74.060027","192.168.1.79","192.168.1.93","TCP","66","52","63279","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1397","74.060028","192.168.1.79","192.168.1.93","TCP","66","52","63320","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1398","74.060029","192.168.1.79","192.168.1.93","TCP","66","52","63440","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1399","74.060030","192.168.1.79","192.168.1.93","TCP","66","52","63468","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1400","74.060031","192.168.1.79","192.168.1.93","TCP","66","52","63394","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1401","74.060032","192.168.1.79","192.168.1.93","TCP","66","52","63324","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1402","74.060033","192.168.1.79","192.168.1.93","TCP","66","52","63376","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1403","74.060097","192.168.1.79","192.168.1.93","TCP","66","52","63426","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1404","74.060099","192.168.1.79","192.168.1.93","TCP","66","52","63399","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1405","74.060099","192.168.1.79","192.168.1.93","TCP","66","52","63298","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1406","74.060100","192.168.1.79","192.168.1.93","TCP","66","52","63417","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1407","74.061848","192.168.1.79","192.168.1.93","TCP","66","52","63401","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1408","74.061854","192.168.1.79","192.168.1.93","TCP","66","52","63448","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1409","74.061855","192.168.1.79","192.168.1.93","TCP","66","52","63380","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1410","74.061856","192.168.1.79","192.168.1.93","TCP","66","52","63431","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1411","74.061857","192.168.1.79","192.168.1.93","TCP","66","52","63325","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1412","74.061860","192.168.1.79","192.168.1.93","TCP","66","52","63445","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1413","74.061861","192.168.1.79","192.168.1.93","TCP","66","52","63303","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1414","74.061862","192.168.1.79","192.168.1.93","TCP","66","52","63381","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1415","74.061863","192.168.1.79","192.168.1.93","TCP","66","52","63461","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1416","74.061864","192.168.1.79","192.168.1.93","TCP","66","52","63378","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1417","74.061865","192.168.1.79","192.168.1.93","TCP","66","52","63300","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1418","74.061866","192.168.1.79","192.168.1.93","TCP","66","52","63430","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1419","74.061866","192.168.1.79","192.168.1.93","TCP","66","52","63404","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1420","74.061867","192.168.1.79","192.168.1.93","TCP","66","52","63420","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1421","74.061868","192.168.1.79","192.168.1.93","TCP","66","52","63307","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1422","74.061869","192.168.1.79","192.168.1.93","TCP","66","52","63400","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1423","74.061870","192.168.1.79","192.168.1.93","TCP","66","52","63304","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1424","74.061871","192.168.1.79","192.168.1.93","TCP","66","52","63432","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1425","74.061872","192.168.1.79","192.168.1.93","TCP","66","52","63387","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1426","74.061872","192.168.1.79","192.168.1.93","TCP","66","52","63450","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1427","74.061873","192.168.1.79","192.168.1.93","TCP","66","52","63379","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1428","74.061874","192.168.1.79","192.168.1.93","TCP","66","52","63433","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1429","74.061875","192.168.1.79","192.168.1.93","TCP","66","52","63466","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1430","74.061876","192.168.1.79","192.168.1.93","TCP","66","52","63310","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1431","74.061877","192.168.1.79","192.168.1.93","TCP","66","52","63383","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1432","74.061878","192.168.1.79","192.168.1.93","TCP","66","52","63386","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1433","74.061879","192.168.1.79","192.168.1.93","TCP","66","52","63425","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1434","74.061879","192.168.1.79","192.168.1.93","TCP","66","52","63436","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1435","74.061880","192.168.1.79","192.168.1.93","TCP","66","52","63455","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1436","74.061882","192.168.1.79","192.168.1.93","TCP","66","52","63437","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1437","74.061883","192.168.1.79","192.168.1.93","TCP","66","52","63453","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1438","74.061884","192.168.1.79","192.168.1.93","TCP","66","52","63309","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1439","74.061884","192.168.1.79","192.168.1.93","TCP","66","52","63405","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1440","74.061886","192.168.1.79","192.168.1.93","TCP","66","52","63360","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1441","74.061887","192.168.1.79","192.168.1.93","TCP","66","52","63441","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1442","74.061889","192.168.1.79","192.168.1.93","TCP","66","52","63428","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1443","74.061891","192.168.1.79","192.168.1.93","TCP","66","52","63390","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1444","74.061892","192.168.1.79","192.168.1.93","TCP","66","52","63391","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1445","74.061894","192.168.1.79","192.168.1.93","TCP","66","52","63471","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1446","74.061896","192.168.1.79","192.168.1.93","TCP","66","52","63384","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1447","74.061898","192.168.1.79","192.168.1.93","TCP","66","52","63382","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1448","74.061899","192.168.1.79","192.168.1.93","TCP","66","52","63365","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1449","74.061901","192.168.1.79","192.168.1.93","TCP","66","52","63424","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1450","74.061902","192.168.1.79","192.168.1.93","TCP","66","52","63435","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1451","74.061903","192.168.1.79","192.168.1.93","TCP","66","52","63444","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1452","74.061904","192.168.1.79","192.168.1.93","TCP","66","52","63475","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1453","74.061905","192.168.1.79","192.168.1.93","TCP","66","52","63389","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1454","74.061906","192.168.1.79","192.168.1.93","TCP","66","52","63474","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1455","74.061906","192.168.1.79","192.168.1.93","TCP","66","52","63363","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1456","74.061907","192.168.1.79","192.168.1.93","TCP","66","52","63370","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1457","74.061908","192.168.1.79","192.168.1.93","TCP","66","52","63385","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1458","74.061909","192.168.1.79","192.168.1.93","TCP","66","52","63479","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1459","74.061910","192.168.1.79","192.168.1.93","TCP","66","52","63375","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1460","74.061911","192.168.1.79","192.168.1.93","TCP","66","52","63438","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1461","74.061912","192.168.1.79","192.168.1.93","TCP","66","52","63472","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1462","74.061913","192.168.1.79","192.168.1.93","TCP","66","52","63480","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1463","74.061914","192.168.1.79","192.168.1.93","TCP","66","52","63478","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1464","74.061914","192.168.1.79","192.168.1.93","TCP","66","52","63451","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1465","74.061915","192.168.1.79","192.168.1.93","TCP","66","52","63458","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1466","74.061916","192.168.1.79","192.168.1.93","TCP","66","52","63366","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1467","74.061917","192.168.1.79","192.168.1.93","TCP","66","52","63485","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1468","74.061918","192.168.1.79","192.168.1.93","TCP","66","52","63388","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1469","74.061919","192.168.1.79","192.168.1.93","TCP","66","52","63484","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1470","74.061920","192.168.1.79","192.168.1.93","TCP","66","52","63429","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1471","74.061921","192.168.1.79","192.168.1.93","TCP","66","52","63454","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1472","74.061921","192.168.1.79","192.168.1.93","TCP","66","52","63463","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1473","74.061922","192.168.1.79","192.168.1.93","TCP","66","52","63477","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1474","74.061923","192.168.1.79","192.168.1.93","TCP","66","52","63464","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1475","74.061924","192.168.1.79","192.168.1.93","TCP","66","52","63482","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1476","74.063127","192.168.1.79","192.168.1.93","TCP","66","52","63434","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1477","74.063133","192.168.1.79","192.168.1.93","TCP","66","52","63369","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1478","74.063134","192.168.1.79","192.168.1.93","TCP","66","52","63473","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1479","74.063135","192.168.1.79","192.168.1.93","TCP","66","52","63469","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1480","74.063136","192.168.1.79","192.168.1.93","TCP","66","52","63439","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1481","74.063140","192.168.1.79","192.168.1.93","TCP","66","52","63476","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1482","74.063140","192.168.1.79","192.168.1.93","TCP","66","52","63372","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1483","74.063141","192.168.1.79","192.168.1.93","TCP","66","52","63457","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1484","74.063142","192.168.1.79","192.168.1.93","TCP","66","52","63486","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1485","74.063143","192.168.1.79","192.168.1.93","TCP","66","52","63460","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1486","74.063144","192.168.1.79","192.168.1.93","TCP","66","52","63467","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1487","74.063145","192.168.1.79","192.168.1.93","TCP","66","52","63470","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1488","74.666643","192.168.1.79","192.168.1.93","TCP","66","52","63521","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1489","74.666651","192.168.1.79","192.168.1.93","TCP","66","52","63504","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1490","74.666652","192.168.1.79","192.168.1.93","TCP","66","52","63488","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1491","74.666653","192.168.1.79","192.168.1.93","TCP","66","52","63523","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1492","74.666654","192.168.1.79","192.168.1.93","TCP","66","52","63481","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1493","74.666659","192.168.1.79","192.168.1.93","TCP","66","52","63506","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1494","74.666660","192.168.1.79","192.168.1.93","TCP","66","52","63522","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1495","74.666661","192.168.1.79","192.168.1.93","TCP","66","52","63527","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1496","74.666662","192.168.1.79","192.168.1.93","TCP","66","52","63489","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1497","74.666663","192.168.1.79","192.168.1.93","TCP","66","52","63528","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1498","74.666664","192.168.1.79","192.168.1.93","TCP","66","52","63491","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1499","74.666665","192.168.1.79","192.168.1.93","TCP","66","52","63520","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1500","74.666666","192.168.1.79","192.168.1.93","TCP","66","52","63533","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1501","74.666667","192.168.1.79","192.168.1.93","TCP","66","52","63507","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1502","74.666668","192.168.1.79","192.168.1.93","TCP","66","52","63505","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1503","74.666669","192.168.1.79","192.168.1.93","TCP","66","52","63487","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1504","74.666670","192.168.1.79","192.168.1.93","TCP","66","52","63536","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1505","74.666671","192.168.1.79","192.168.1.93","TCP","66","52","63490","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1506","74.666672","192.168.1.79","192.168.1.93","TCP","66","52","63509","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1507","74.666673","192.168.1.79","192.168.1.93","TCP","66","52","63538","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1508","74.666674","192.168.1.79","192.168.1.93","TCP","66","52","63526","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1509","74.666676","192.168.1.79","192.168.1.93","TCP","66","52","63493","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1510","74.666677","192.168.1.79","192.168.1.93","TCP","66","52","63543","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1511","74.666678","192.168.1.79","192.168.1.93","TCP","66","52","63492","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1512","74.666679","192.168.1.79","192.168.1.93","TCP","66","52","63510","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1513","74.666680","192.168.1.79","192.168.1.93","TCP","66","52","63529","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1514","74.666681","192.168.1.79","192.168.1.93","TCP","66","52","63544","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1515","74.666682","192.168.1.79","192.168.1.93","TCP","66","52","63499","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1516","74.666684","192.168.1.79","192.168.1.93","TCP","66","52","63508","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1517","74.666685","192.168.1.79","192.168.1.93","TCP","66","52","63495","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1518","74.666686","192.168.1.79","192.168.1.93","TCP","66","52","63483","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1519","74.666688","192.168.1.79","192.168.1.93","TCP","66","52","63513","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1520","74.666690","192.168.1.79","192.168.1.93","TCP","66","52","63511","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1521","74.666692","192.168.1.79","192.168.1.93","TCP","66","52","63498","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1522","74.666694","192.168.1.79","192.168.1.93","TCP","66","52","63516","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1523","74.666696","192.168.1.79","192.168.1.93","TCP","66","52","63496","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1524","74.666698","192.168.1.79","192.168.1.93","TCP","66","52","63503","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1525","74.666700","192.168.1.79","192.168.1.93","TCP","66","52","63514","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1526","74.666702","192.168.1.79","192.168.1.93","TCP","66","52","63502","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1527","74.666704","192.168.1.79","192.168.1.93","TCP","66","52","63515","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1528","74.666706","192.168.1.79","192.168.1.93","TCP","66","52","63494","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1529","74.666707","192.168.1.79","192.168.1.93","TCP","66","52","63524","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1530","74.666708","192.168.1.79","192.168.1.93","TCP","66","52","63539","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1531","74.666709","192.168.1.79","192.168.1.93","TCP","66","52","63537","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1532","74.666710","192.168.1.79","192.168.1.93","TCP","66","52","63501","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1533","74.666711","192.168.1.79","192.168.1.93","TCP","66","52","63541","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1534","74.666712","192.168.1.79","192.168.1.93","TCP","66","52","63525","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1535","74.666713","192.168.1.79","192.168.1.93","TCP","66","52","63549","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1536","74.666714","192.168.1.79","192.168.1.93","TCP","66","52","63519","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1537","74.666715","192.168.1.79","192.168.1.93","TCP","66","52","63532","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1538","74.666716","192.168.1.79","192.168.1.93","TCP","66","52","63518","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1539","74.666717","192.168.1.79","192.168.1.93","TCP","66","52","63540","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1540","74.666719","192.168.1.79","192.168.1.93","TCP","66","52","63512","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1541","74.666720","192.168.1.79","192.168.1.93","TCP","66","52","63531","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1542","74.666721","192.168.1.79","192.168.1.93","TCP","66","52","63542","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1543","74.666722","192.168.1.79","192.168.1.93","TCP","66","52","63497","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1544","74.666723","192.168.1.79","192.168.1.93","TCP","66","52","63530","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1545","74.666724","192.168.1.79","192.168.1.93","TCP","66","52","63546","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1546","74.666725","192.168.1.79","192.168.1.93","TCP","66","52","63517","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1547","74.666726","192.168.1.79","192.168.1.93","TCP","66","52","63547","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1548","74.666727","192.168.1.79","192.168.1.93","TCP","66","52","63500","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1549","74.666728","192.168.1.79","192.168.1.93","TCP","66","52","63535","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1550","74.666729","192.168.1.79","192.168.1.93","TCP","66","52","63534","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"1551","74.666799","192.168.1.93","192.168.1.79","TCP","54","40","80","63521","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"1552","74.666800","192.168.1.93","192.168.1.79","TCP","54","40","80","63504","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"1553","74.666800","192.168.1.93","192.168.1.79","TCP","54","40","80","63488","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"1554","74.666801","192.168.1.93","192.168.1.79","TCP","54","40","80","63523","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"1555","74.666801","192.168.1.93","192.168.1.79","TCP","54","40","80","63481","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"1556","74.666801","192.168.1.93","192.168.1.79","TCP","54","40","80","63506","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"1557","74.666802","192.168.1.93","192.168.1.79","TCP","54","40","80","63522","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
