Number,Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,,PacketClassification
4345,239.059099,192.168.1.93,172.64.155.188,TCP,54,40,50294,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4346,239.068489,172.64.155.188,192.168.1.93,TCP,54,40,80,50294,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4347,239.159967,192.168.1.93,172.64.155.188,TCP,54,40,50297,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4348,239.16002,192.168.1.93,172.64.155.188,TCP,54,40,50296,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4349,239.170044,172.64.155.188,192.168.1.93,TCP,54,40,80,50297,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4350,239.170462,172.64.155.188,192.168.1.93,TCP,54,40,80,50296,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4351,239.355837,192.168.1.93,18.164.66.173,TCP,54,40,50316,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4352,239.366518,18.164.66.173,192.168.1.93,TCP,66,52,80,50316,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4353,243.192903,192.168.1.93,213.123.255.103,OCSP,495,481,50315,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4354,243.203055,213.123.255.103,192.168.1.93,OCSP,954,940,80,50315,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4355,243.203095,192.168.1.93,213.123.255.103,TCP,66,52,50315,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4356,243.512262,192.168.1.93,18.164.66.173,OCSP,505,491,50316,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4357,243.523034,18.164.66.173,192.168.1.93,TCP,66,52,80,50316,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4358,243.525076,192.168.1.93,18.164.66.173,TCP,78,64,50474,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4359,243.529555,192.168.1.93,18.164.66.173,TCP,78,64,50475,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4360,243.533749,192.168.1.93,18.164.66.173,TCP,78,64,50476,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4361,243.535631,18.164.66.173,192.168.1.93,TCP,74,60,80,50474,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4362,243.535821,192.168.1.93,18.164.66.173,TCP,66,52,50474,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4363,243.539876,18.164.66.173,192.168.1.93,TCP,74,60,80,50475,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4364,243.540388,192.168.1.93,18.164.66.173,TCP,66,52,50475,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4365,243.541672,192.168.1.93,18.164.66.173,OCSP,505,491,50474,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4366,243.545663,18.164.66.173,192.168.1.93,TCP,74,60,80,50476,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4367,243.545721,192.168.1.93,18.164.66.173,TCP,66,52,50476,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4368,243.545992,192.168.1.93,18.164.66.173,OCSP,505,491,50475,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4369,243.550421,192.168.1.93,18.164.66.173,OCSP,505,491,50476,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4370,243.552423,18.164.66.173,192.168.1.93,TCP,66,52,80,50474,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4371,243.556704,18.164.66.173,192.168.1.93,TCP,66,52,80,50475,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4372,243.561336,18.164.66.173,192.168.1.93,TCP,66,52,80,50476,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4373,243.596756,18.164.66.173,192.168.1.93,OCSP,1072,1058,80,50316,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4374,243.596806,192.168.1.93,18.164.66.173,TCP,66,52,50316,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4375,243.627157,18.164.66.173,192.168.1.93,OCSP,1012,998,80,50474,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4376,243.627162,18.164.66.173,192.168.1.93,OCSP,1012,998,80,50475,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4377,243.627225,192.168.1.93,18.164.66.173,TCP,66,52,50474,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4378,243.627225,192.168.1.93,18.164.66.173,TCP,66,52,50475,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4379,243.635156,18.164.66.173,192.168.1.93,OCSP,1012,998,80,50476,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4380,243.635824,192.168.1.93,18.164.66.173,TCP,66,52,50476,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4381,244.718077,192.168.1.93,93.184.220.29,TCP,54,40,50364,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4382,244.727388,93.184.220.29,192.168.1.93,TCP,66,52,80,50364,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4383,244.818439,192.168.1.93,93.184.220.29,TCP,54,40,50295,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4384,244.827836,93.184.220.29,192.168.1.93,TCP,66,52,80,50295,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4385,244.918875,192.168.1.93,93.184.220.29,TCP,54,40,50365,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4386,244.928933,93.184.220.29,192.168.1.93,TCP,66,52,80,50365,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4387,245.072325,192.168.1.93,213.123.255.103,TCP,54,40,50314,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4388,245.080053,213.123.255.103,192.168.1.93,TCP,66,52,80,50314,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4389,245.59277,192.168.1.93,93.184.220.29,TCP,54,40,50434,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4390,245.59277,192.168.1.93,93.184.220.29,TCP,54,40,50433,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4391,245.59283,192.168.1.93,142.250.180.3,TCP,54,40,50345,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4392,245.59283,192.168.1.93,142.250.180.3,TCP,54,40,50344,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4393,245.592831,192.168.1.93,142.250.180.3,TCP,54,40,50309,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4394,245.601578,93.184.220.29,192.168.1.93,TCP,66,52,80,50434,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4395,245.601581,93.184.220.29,192.168.1.93,TCP,66,52,80,50433,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4396,245.602394,142.250.180.3,192.168.1.93,TCP,66,52,80,50344,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4397,245.602397,142.250.180.3,192.168.1.93,TCP,66,52,80,50309,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4398,245.602808,142.250.180.3,192.168.1.93,TCP,66,52,80,50345,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4399,247.508823,192.168.1.93,142.250.180.3,OCSP,512,498,50309,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4400,247.51858,142.250.180.3,192.168.1.93,TCP,66,52,80,50309,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4401,247.560437,142.250.180.3,192.168.1.93,OCSP,779,765,80,50309,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4402,247.560499,192.168.1.93,142.250.180.3,TCP,66,52,50309,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4403,247.937025,192.168.1.93,93.184.220.29,OCSP,496,482,50295,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4404,247.949534,93.184.220.29,192.168.1.93,OCSP,865,851,80,50295,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4405,247.949591,192.168.1.93,93.184.220.29,TCP,66,52,50295,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4406,248.149277,192.168.1.93,93.184.220.29,TCP,78,64,50490,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4407,248.158887,93.184.220.29,192.168.1.93,TCP,74,60,80,50490,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4408,248.160052,192.168.1.93,93.184.220.29,TCP,66,52,50490,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4409,248.166322,192.168.1.93,93.184.220.29,OCSP,498,484,50490,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4410,248.176131,93.184.220.29,192.168.1.93,TCP,66,52,80,50490,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4411,248.176635,93.184.220.29,192.168.1.93,OCSP,865,851,80,50490,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4412,248.176687,192.168.1.93,93.184.220.29,TCP,66,52,50490,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4413,248.796191,192.168.1.93,142.250.180.3,TCP,54,40,50346,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4414,248.805299,142.250.180.3,192.168.1.93,TCP,66,52,80,50346,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4415,248.861798,192.168.1.93,93.184.220.29,OCSP,496,482,50364,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4416,248.861853,192.168.1.93,93.184.220.29,OCSP,496,482,50365,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4417,248.871189,93.184.220.29,192.168.1.93,TCP,66,52,80,50364,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4418,248.871408,93.184.220.29,192.168.1.93,OCSP,864,850,80,50364,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4419,248.871454,192.168.1.93,93.184.220.29,TCP,66,52,50364,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4420,248.871824,93.184.220.29,192.168.1.93,TCP,66,52,80,50365,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4421,248.8726,93.184.220.29,192.168.1.93,OCSP,865,851,80,50365,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4422,248.872649,192.168.1.93,93.184.220.29,TCP,66,52,50365,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4423,249.212758,192.168.1.93,18.164.66.173,OCSP,505,491,50316,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4424,249.223472,18.164.66.173,192.168.1.93,TCP,66,52,80,50316,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4425,249.232968,192.168.1.93,142.250.180.3,OCSP,499,485,50345,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4426,249.2429,142.250.180.3,192.168.1.93,TCP,66,52,80,50345,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4427,249.298443,18.164.66.173,192.168.1.93,OCSP,1012,998,80,50316,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4428,249.29864,192.168.1.93,18.164.66.173,TCP,66,52,50316,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4429,249.341184,142.250.180.3,192.168.1.93,OCSP,768,754,80,50345,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4430,249.341267,192.168.1.93,142.250.180.3,TCP,66,52,50345,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4431,249.469102,192.168.1.93,93.184.220.29,OCSP,496,482,50295,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4432,249.479178,93.184.220.29,192.168.1.93,OCSP,865,851,80,50295,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4433,249.479263,192.168.1.93,93.184.220.29,TCP,66,52,50295,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4434,249.711915,192.168.1.93,172.64.155.188,TCP,54,40,50294,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4435,249.72152,172.64.155.188,192.168.1.93,TCP,54,40,80,50294,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4436,249.848391,192.168.1.93,172.64.155.188,TCP,54,40,50297,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4437,249.848445,192.168.1.93,172.64.155.188,TCP,54,40,50296,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4438,249.858165,172.64.155.188,192.168.1.93,TCP,54,40,80,50297,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4439,249.85893,172.64.155.188,192.168.1.93,TCP,54,40,80,50296,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4440,253.626103,192.168.1.93,213.123.255.103,TCP,54,40,50315,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4441,253.637894,213.123.255.103,192.168.1.93,TCP,66,52,80,50315,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4442,254.015644,192.168.1.93,18.164.66.173,TCP,54,40,50476,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4443,254.015644,192.168.1.93,18.164.66.173,TCP,54,40,50475,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4444,254.015645,192.168.1.93,18.164.66.173,TCP,54,40,50474,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4445,254.026079,18.164.66.173,192.168.1.93,TCP,66,52,80,50476,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4446,254.026082,18.164.66.173,192.168.1.93,TCP,66,52,80,50474,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4447,254.026083,18.164.66.173,192.168.1.93,TCP,66,52,80,50475,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4448,255.462643,192.168.1.93,213.123.255.103,TCP,54,40,50314,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4449,255.470609,213.123.255.103,192.168.1.93,TCP,66,52,80,50314,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4450,255.965641,192.168.1.93,93.184.220.29,TCP,54,40,50434,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4451,255.965642,192.168.1.93,93.184.220.29,TCP,54,40,50433,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4452,255.965693,192.168.1.93,142.250.180.3,TCP,54,40,50344,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4453,255.974104,93.184.220.29,192.168.1.93,TCP,66,52,80,50434,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4454,255.975077,93.184.220.29,192.168.1.93,TCP,66,52,80,50433,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4455,255.975081,142.250.180.3,192.168.1.93,TCP,66,52,80,50344,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4456,257.859542,192.168.1.93,142.250.180.3,TCP,54,40,50309,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4457,257.869739,142.250.180.3,192.168.1.93,TCP,66,52,80,50309,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4458,258.610705,192.168.1.93,93.184.220.29,TCP,54,40,50490,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4459,258.619952,93.184.220.29,192.168.1.93,TCP,66,52,80,50490,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4460,259.136728,192.168.1.93,93.184.220.29,TCP,54,40,50365,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4461,259.136729,192.168.1.93,93.184.220.29,TCP,54,40,50364,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4462,259.136729,192.168.1.93,142.250.180.3,TCP,54,40,50346,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4463,259.146173,93.184.220.29,192.168.1.93,TCP,66,52,80,50365,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4464,259.146177,93.184.220.29,192.168.1.93,TCP,66,52,80,50364,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4465,259.146178,142.250.180.3,192.168.1.93,TCP,66,52,80,50346,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4466,259.537747,192.168.1.93,18.164.66.173,TCP,54,40,50316,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4467,259.550147,18.164.66.173,192.168.1.93,TCP,66,52,80,50316,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4468,259.638824,192.168.1.93,142.250.180.3,TCP,54,40,50345,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4469,259.648711,142.250.180.3,192.168.1.93,TCP,66,52,80,50345,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4470,260.139262,192.168.1.93,172.64.155.188,TCP,54,40,50297,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4471,260.139262,192.168.1.93,172.64.155.188,TCP,54,40,50296,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4472,260.139263,192.168.1.93,93.184.220.29,TCP,54,40,50295,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4473,260.139263,192.168.1.93,172.64.155.188,TCP,54,40,50294,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4474,260.14916,172.64.155.188,192.168.1.93,TCP,54,40,80,50297,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4475,260.149619,93.184.220.29,192.168.1.93,TCP,66,52,80,50295,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4476,260.150005,172.64.155.188,192.168.1.93,TCP,54,40,80,50294,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4477,260.150197,172.64.155.188,192.168.1.93,TCP,54,40,80,50296,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4478,263.886369,192.168.1.93,213.123.255.103,TCP,54,40,50315,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4479,263.894167,213.123.255.103,192.168.1.93,TCP,66,52,80,50315,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4480,264.28904,192.168.1.93,18.164.66.173,TCP,54,40,50476,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4481,264.289041,192.168.1.93,18.164.66.173,TCP,54,40,50475,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4482,264.289041,192.168.1.93,18.164.66.173,TCP,54,40,50474,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4483,264.298962,18.164.66.173,192.168.1.93,TCP,66,52,80,50476,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4484,264.29946,18.164.66.173,192.168.1.93,TCP,66,52,80,50475,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4485,264.299465,18.164.66.173,192.168.1.93,TCP,66,52,80,50474,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4486,265.67181,192.168.1.93,213.123.255.103,TCP,54,40,50314,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4487,265.679685,213.123.255.103,192.168.1.93,TCP,66,52,80,50314,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4488,266.171912,192.168.1.93,93.184.220.29,TCP,54,40,50434,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4489,266.171912,192.168.1.93,93.184.220.29,TCP,54,40,50433,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4490,266.171972,192.168.1.93,142.250.180.3,TCP,54,40,50344,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4491,266.180686,93.184.220.29,192.168.1.93,TCP,66,52,80,50434,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4492,266.181164,93.184.220.29,192.168.1.93,TCP,66,52,80,50433,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4493,266.182455,142.250.180.3,192.168.1.93,TCP,66,52,80,50344,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4494,268.082374,192.168.1.93,142.250.180.3,TCP,54,40,50309,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4495,268.091882,142.250.180.3,192.168.1.93,TCP,66,52,80,50309,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4496,268.379635,192.168.1.93,93.184.220.29,OCSP,496,482,50364,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4497,268.390043,93.184.220.29,192.168.1.93,OCSP,865,851,80,50364,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4498,268.39019,192.168.1.93,93.184.220.29,TCP,66,52,50364,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4499,268.702587,192.168.1.93,18.164.66.173,OCSP,505,491,50474,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4500,268.713244,18.164.66.173,192.168.1.93,TCP,66,52,80,50474,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4501,268.715646,192.168.1.93,93.184.220.29,OCSP,496,482,50365,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
